operativo|consistencia|precondicion|postcondicion|activa|clausula_from|clausula_where|campos_pk|error_compilacion|valida|explicacion|falsos_positivos|momento|tipo|modulo|observaciones|variables_de_contexto|compilada
repsic241|rec47_lug_cod_vval|u1=47 and informado(lugar_codigo)|lugar_codigo=4007 or lugar_codigo=4008 or lugar_codigo=4009 or lugar_codigo=4010|true|FROM grupo_personas|WHERE (null2zero(u1) = 47 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 4007 or null2zero(lugar_codigo) = 4008 or null2zero(lugar_codigo) = 4009 or null2zero(lugar_codigo) = 4010) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si recorrido=47 y Código está informado, los valores posibles de esta variable son: 4007, 4008, 4009 y 4010|||auditoria|grupo_personas|||2018-11-27 11:55:00.444
repsic241|rec51_lug_cod_vval|u1=51 and informado(lugar_codigo)|lugar_codigo=2001 or lugar_codigo=2004|true|FROM grupo_personas|WHERE (null2zero(u1) = 51 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 2001 or null2zero(lugar_codigo) = 2004) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 51 son: 2001 y 2004|||auditoria|grupo_personas|||2018-11-27 11:55:01.165
repsic241|rec52_lug_cod_ctl|u1=52|informado(lugar_codigo)|true|FROM grupo_personas|WHERE (null2zero(u1) = 52) AND (informado(lugar_codigo)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|CASO ESPECIAL recorrido 52: chequear en papel que no tenga lugar_codigo (es importante porque define comuna)|||auditoria|grupo_personas|||2018-11-27 11:55:01.913
repsic241|rec52_lug_cod_vval|u1=52 and informado(lugar_codigo)|lugar_codigo=2009 or lugar_codigo=2010|true|FROM grupo_personas|WHERE (null2zero(u1) = 52 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 2009 or null2zero(lugar_codigo) = 2010) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Si recorrido=52 y Código está informado, los valores posibles de esta variable son: 2009 y 2010|||auditoria|grupo_personas|||2018-11-27 11:55:02.685
repsic241|rec53_lug_cod_vval|u1=53 and informado(lugar_codigo)|lugar_codigo=3001 or lugar_codigo=3002 or lugar_codigo=3003 or lugar_codigo=3004 or lugar_codigo=3006|true|FROM grupo_personas|WHERE (null2zero(u1) = 53 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 3001 or null2zero(lugar_codigo) = 3002 or null2zero(lugar_codigo) = 3003 or null2zero(lugar_codigo) = 3004 or null2zero(lugar_codigo) = 3006) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 53 son: 3001, 3002, 3003, 3004 y 3006|||auditoria|grupo_personas|||2018-11-27 11:55:03.646
repsic241|rec54_lug_cod_vval|u1=54 and informado(lugar_codigo)|lugar_codigo=3005 or lugar_codigo=3007 or lugar_codigo=3008 or lugar_codigo=3009 or lugar_codigo=3010 or lugar_codigo=3011|true|FROM grupo_personas|WHERE (null2zero(u1) = 54 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 3005 or null2zero(lugar_codigo) = 3007 or null2zero(lugar_codigo) = 3008 or null2zero(lugar_codigo) = 3009 or null2zero(lugar_codigo) = 3010 or null2zero(lugar_codigo) = 3011) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 54 son: 3005, 3007, 3008, 3009, 3010 y 3011|||auditoria|grupo_personas|||2018-11-27 11:55:07.014
repsic241|rec55_lug_cod_vval|u1=55 and informado(lugar_codigo)|lugar_codigo=3012 or lugar_codigo=3013 or lugar_codigo=3014 or lugar_codigo=3015 or lugar_codigo=3016 or lugar_codigo=3017|true|FROM grupo_personas|WHERE (null2zero(u1) = 55 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 3012 or null2zero(lugar_codigo) = 3013 or null2zero(lugar_codigo) = 3014 or null2zero(lugar_codigo) = 3015 or null2zero(lugar_codigo) = 3016 or null2zero(lugar_codigo) = 3017) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 55 son: 3012, 3013, 3014, 3015, 3016 y 3017|||auditoria|grupo_personas|||2018-11-27 11:55:07.888
repsic241|rec56_lug_cod_vval|u1=56 and informado(lugar_codigo)|lugar_codigo=3018 or lugar_codigo=3019 or lugar_codigo=3020 or lugar_codigo=3021 or lugar_codigo=3022|true|FROM grupo_personas|WHERE (null2zero(u1) = 56 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 3018 or null2zero(lugar_codigo) = 3019 or null2zero(lugar_codigo) = 3020 or null2zero(lugar_codigo) = 3021 or null2zero(lugar_codigo) = 3022) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 56 son: 3018, 3019, 3020, 3021 y 3022|||auditoria|grupo_personas|||2018-11-27 11:55:08.930
repsic241|rec57_lug_cod_vval|u1=57 and informado(lugar_codigo)|lugar_codigo=3023 or lugar_codigo=3024 or lugar_codigo=3025 or lugar_codigo=3026 or lugar_codigo=3027 or lugar_codigo=3028|true|FROM grupo_personas|WHERE (null2zero(u1) = 57 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 3023 or null2zero(lugar_codigo) = 3024 or null2zero(lugar_codigo) = 3025 or null2zero(lugar_codigo) = 3026 or null2zero(lugar_codigo) = 3027 or null2zero(lugar_codigo) = 3028) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 57 son: 3023, 3024, 3025, 3026, 3027 y 3028|||auditoria|grupo_personas|||2018-11-27 11:55:09.758
repsic241|rec58_lug_cod_vval|u1=58 and informado(lugar_codigo)|lugar_codigo=3029 or lugar_codigo=3030 or lugar_codigo=3031 or lugar_codigo=3032 or lugar_codigo=3033 or lugar_codigo=3034|true|FROM grupo_personas|WHERE (null2zero(u1) = 58 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 3029 or null2zero(lugar_codigo) = 3030 or null2zero(lugar_codigo) = 3031 or null2zero(lugar_codigo) = 3032 or null2zero(lugar_codigo) = 3033 or null2zero(lugar_codigo) = 3034) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 58 son: 3029, 3030, 3031, 3032, 3033 y 3034|||auditoria|grupo_personas|||2018-11-27 11:55:10.630
repsic241|rec59_lug_cod_vval|u1=59 and informado(lugar_codigo)|lugar_codigo=4001 or lugar_codigo=4004|true|FROM grupo_personas|WHERE (null2zero(u1) = 59 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 4001 or null2zero(lugar_codigo) = 4004) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 59 son: 4001 y 4004|||auditoria|grupo_personas|||2018-11-27 11:55:11.374
repsic241|rec60_lug_cod_vval|u1=60 and informado(lugar_codigo)|lugar_codigo=4003 or lugar_codigo=4005 or lugar_codigo=4006|true|FROM grupo_personas|WHERE (null2zero(u1) = 60 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 4003 or null2zero(lugar_codigo) = 4005 or null2zero(lugar_codigo) = 4006) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 60 son: 4003, 4005 y 4006|||auditoria|grupo_personas|||2018-11-27 11:55:12.053
repsic241|rec64_lug_cod_vval|u1=64 and informado(lugar_codigo)|lugar_codigo=2003 or lugar_codigo=2005 or lugar_codigo=2007|true|FROM grupo_personas|WHERE (null2zero(u1) = 64 and informado(lugar_codigo)) AND (null2zero(lugar_codigo) = 2003 or null2zero(lugar_codigo) = 2005 or null2zero(lugar_codigo) = 2007) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Los valores válidos para la variable Código en el recorrido 64 son: 2003, 2005 y 2007|||auditoria|grupo_personas|||2018-11-27 11:55:12.701
repsic241|refe_abu_edad|p1=11|p3>(referente.p3+20)|false||||La consistencia "refe_abu_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Si es abuelo del referente, debería tener al menos 20 años mas|||conceptual|personas|||
repsic241|refe_cony_edad|p1=2|(p3+30)>referente.p3 or (p3-30)<referente.p3|false||||La consistencia "refe_cony_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Diferencia de mas de 30 años de edad entre referente y cónyuge. Descartar error de tipeo|||conceptual|personas|||
repsic241|refe_cony_sexo|p1=2|p2<>referente.p2|false||||La consistencia "refe_cony_sexo" del operativo "repsic241" es inválida. La variable "referente.p2" no se encontró en la lista de variables|false|Referente y cónyuge del mismo sexo. Descartar error de tipeo|||conceptual|personas|Requiere: Construir alias referente (p1=1)||
repsic241|refe_existe|o4=1|cant_refe>=1|true||||La consistencia "refe_existe" del operativo "repsic241" es inválida. La variable "cant_refe" no se encontró en la lista de variables|false|Debe existir al menos un referente por grupo (p1=1)|||conceptual|personas|Requiere: Construir cant_refe por grupo que cuente la cantidad de referentes||
repsic241|refe_hijastro_edad|p1=4|p3<referente.p3|false||||La consistencia "refe_hijastro_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Si es hijastro (p1=4), debería tener una edad menor a la del referente|||conceptual|personas|||
repsic241|refe_hijo_edad|p1=3|(p3+10)<referente.p3|false||||La consistencia "refe_hijo_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Si es hijo (p1=3), debería tener al menos diez años menos que el referente|||conceptual|personas|||
repsic241|refe_infosexo1|dbo.dic_tradu('nombre',r0)=1 and p1=1|p2=1|true||||La consistencia "refe_infosexo1" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Si el referente informa en r0 un nombre de varón, debería tener informado sexo=varón (p2=1)|||conceptual|relaciones|||
repsic241|refe_infosexo2|dbo.dic_tradu('nombre',r0)=2|p2=2|true||||La consistencia "refe_infosexo2" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Si el referente informa en r0 un nombre de mujer, debería tener informado sexo=mujer (p2=2)|||conceptual|relaciones|||
repsic241|refe_nieto_edad|p1=6|(p3+20)<referente.p3|false||||La consistencia "refe_nieto_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Si es nieto (p1=6), debería tener al menos 20 años menos que el referente|||conceptual|personas|||
repsic241|refe_nom_sex1|p1=1 and p2=1 and informado(r0)|dbo.dic_tradu('nombre',r0)=1|true||||La consistencia "refe_nom_sex1" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Si el referente es varón, debería tener un nombre de varón|||conceptual|relaciones|!!!!! Cargar diccionario nombre||
repsic241|refe_nom_sex2|p1=1 and p2=2 and informado(r0)|dbo.dic_tradu('nombre',r0)=2|true||||La consistencia "refe_nom_sex2" del operativo "repsic241" es inválida. La Función dbo.dic_tradu no está incluida en la whiteList de funciones: div,avg,count,max,min,sum,coalesce,informado,dic_tradu|false|Si el referente es mujer debería tener un nombre de mujer|||conceptual|relaciones|||
repsic241|refe_p0|p1=1|personas.p0=1|true||||La consistencia "refe_p0" del operativo "repsic241" es inválida. La variable "p0" se encontró mas de una vez en las siguientes tablas de datos: personas, personas_calculada|false|El referente debe ser el primer miembro de la tabla de personas (p0=1)|||conceptual|personas|||
repsic241|refe_padre_edad|p1=7|p3>referente.p3|false||||La consistencia "refe_padre_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Si es padre/madre/suegro/a (p1=7), debería ser mayor que el referente|||conceptual|personas|||
repsic241|refe_solo_1|cant_refe>=1|cant_refe=1|true||||La consistencia "refe_solo_1" del operativo "repsic241" es inválida. La variable "cant_refe" no se encontró en la lista de variables|false|Debe existir un solo referente por grupo (p1=1)|||conceptual|personas|||
repsic241|refe_yerno_edad|p1=5|p3<referente.p3|false||||La consistencia "refe_yerno_edad" del operativo "repsic241" es inválida. La variable "referente.p3" no se encontró en la lista de variables|false|Si es yerno (p1=5), debería tener una edad menor a la del referente|||conceptual|personas|||
repsic241|secu_comp_edad|p6=4 and p7=1|p3>=17|true|FROM personas|WHERE (null2zero(p6) = 4 and null2zero(p7) = 1) AND (null2zero(p3) >= 17) IS NOT TRUE|operativo,id_caso,p0||false|Si tiene secundario completo debería tener 17 años o mas|||conceptual|personas|||2018-11-15 17:49:57.236
repsic241|secu_edad|p6=4|p3>=13|true|FROM personas|WHERE (null2zero(p6) = 4) AND (null2zero(p3) >= 13) IS NOT TRUE|operativo,id_caso,p0||false|Si asiste o asistió a secundario, debería tener 13 años o mas|||conceptual|personas|||2018-11-15 17:49:57.237
repsic241|super_cant_form||cant_cues=cant_form|true||||La consistencia "super_cant_form" del operativo "repsic241" es inválida. La variable "cant_cuest" no se encontró en la lista de variables|false|La cantidad de cuestionarios registrada en la tabla de supervisión debe coincidir con la cantidad de formularios abiertos por recorrido|||conceptual|relaciones|!!!!! Generar cant_form: debe contar la cantidad de formularios abiertos por recorrido||
repsic241|tipo1_o2|tipo_recorrido=1|o2=1 or o2=2 or o2=3 or o2=4|true||||La consistencia "tipo1_o2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido 1, las opciones posibles de o2 son: 1, 2, 3 y 4|||conceptual|grupo_personas|||
repsic241|tipo1_rec|tipo_recorrido=1|(recorrido>=1 and recorrido<=46) or  (recorrido>=48 and recorrido<=50) or (recorrido>=61 and recorrido<=63)|false||||La consistencia "tipo1_rec" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido: 1, los recorridos posibles son: 1 a 46, 48 a 50 y 61 a 63|||conceptual|supervision|||
repsic241|tipo12_o2|tipo_recorrido=12|o2=1 or o2=2 or o2=3 or o2=4 or o2=6|true||||La consistencia "tipo12_o2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido 12, las opciones posibles de o2 son: 1, 2, 3, 4 y 6|||conceptual|grupo_personas|||
repsic241|tipo12_rec|tipo_recorrido=12|recorrido=52|false||||La consistencia "tipo12_rec" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido: 12, el recorrido posible es: 52|||conceptual|supervision|||
repsic241|tipo14_o2|tipo_recorrido=14|o2=1 or o2=2 or o2=3 or o2=4 or o2=7|true||||La consistencia "tipo14_o2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido 14, las opciones posibles de o2 son: 1, 2, 3, 4 y 7|||conceptual|grupo_personas|||
repsic241|tipo14_rec|tipo_recorrido=14|recorrido=47|false||||La consistencia "tipo14_rec" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido: 14, el recorrido posible es: 47|||conceptual|supervision|||
repsic241|tipo2_o2|tipo_recorrido=2|o2=6|true||||La consistencia "tipo2_o2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido 2, las opciones posibles de o2 son: 6|||conceptual|grupo_personas|||
repsic241|tipo2_rec|tipo_recorrido=2|recorrido=51 or recorrido=64|false||||La consistencia "tipo2_rec" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido: 2, los recorridos posibles son: 51 y 64|||conceptual|supervision|||
repsic241|tipo3_o2|tipo_recorrido=3|o2=1 or o2=5 or o2=8|true||||La consistencia "tipo3_o2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido 3, las opciones posibles de o2 son: 1, 5 y 8|||conceptual|grupo_personas|||
repsic241|tipo3_rec|tipo_recorrido=3|recorrido>=53 and recorrido<=58|false||||La consistencia "tipo3_rec" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido: 3, los recorridos posibles son: 53 a 58|||conceptual|supervision|||
repsic241|tipo4_o2|tipo_recorrido=4|o2=7|true||||La consistencia "tipo4_o2" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido 4, las opciones posibles de o2 son: 7|||conceptual|grupo_personas|||
repsic241|tipo4_rec|tipo_recorrido=4|recorrido>=59 and recorrido<=60|false||||La consistencia "tipo4_rec" del operativo "repsic241" es inválida. La variable "tipo_recorrido" se encontró mas de una vez en las siguientes tablas de datos: recorridos, tipos_recorrido|false|Si es tipo de recorrido: 4, los recorridos posibles son: 59 y 60|||conceptual|supervision|||
repsic241|u8_cant64|informado(u8) and informado(cant64)|u8=cant64|true|FROM grupo_personas|WHERE (informado(u8) and informado(cant64)) AND (null2zero(u8) = null2zero(cant64)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|La cantidad de personas observadas (u8) debe coincidir con el total de la grilla O1 (cant64)|||conceptual|grupo_personas|||2018-11-27 11:47:46.059
repsic241|u8_info||informado(u8)|true|FROM grupo_personas|WHERE (true) AND (informado(u8)) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|IMPORTANTE: la cantidad de personas (u8) siempre debe estar informada|||auditoria|grupo_personas|||2018-11-23 13:08:33.336
repsic241|u8_max|u8>=1|u8<=15|true|FROM grupo_personas|WHERE (null2zero(u8) >= 1) AND (null2zero(u8) <= 15) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|Revisar el valor de u8 (figura un valor mayor a 15)|||conceptual|grupo_personas|||2018-11-27 11:55:46.640
repsic241|u8_min||u8>=1|true|FROM grupo_personas|WHERE (true) AND (null2zero(u8) >= 1) IS NOT TRUE|grupo_personas.operativo,grupo_personas.id_caso||false|El valor de u8 debe ser mayor o igual que 1|||conceptual|grupo_personas|||2018-11-27 11:55:47.681
repsic241|uni_ter_comp_edad| (p6=7 or p6=8) and p7=1|p3>=19|true|FROM personas|WHERE (null2zero(p6) = 7 or null2zero(p6) = 8 and null2zero(p7) = 1) AND (null2zero(p3) >= 19) IS NOT TRUE|operativo,id_caso,p0||false|Si tiene terciario o universitario completo, debería tener 19 años o mas|||conceptual|personas|||2018-11-15 17:49:57.243
repsic241|uni_ter_edad|p6=7 or p6=8|p3>=17|true|FROM personas|WHERE (null2zero(p6) = 7 or null2zero(p6) = 8) AND (null2zero(p3) >= 17) IS NOT TRUE|operativo,id_caso,p0||false|Si asiste o asistió a terciario o universitario, debería tener 17 años o mas|||conceptual|personas|||2018-11-15 17:49:57.245
